id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name
tm1020073,Thunder Force,MOVIE,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",2021,PG,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],,tt10121392,4.4,41508.0,47.631,5.7,4485,Ben Falcone
ts288087,Sophie: A Murder in West Cork,SHOW,A shocking murder in rural Ireland sets off an increasingly convoluted quest for justice that spans decades and cuts across national borders.,2021,PG,55,"['documentation', 'crime', 'thriller', 'history']",['GB'],1.0,tt14681732,6.8,5234.0,6.016,6.5,204172,John Dower
tm1038344,Awake,MOVIE,"After a sudden global event wipes out all electronics and takes away humankind’s ability to sleep, chaos quickly begins to consume the world. Only Jill, an ex-soldier with a troubled past, may hold the key to a cure in the form of her own daughter. The question is, can Jill safely deliver her daughter and save the world before she herself loses her mind.",2021,R,96,"['drama', 'scifi', 'thriller', 'action']",['US'],,tt10418662,4.9,21498.0,89.154,6.0,116202,Mark Raso
tm1080252,7 Prisoners,MOVIE,An impoverished teen seeking to escape the clutches of a human trafficker must weigh living up to his moral code against his struggle to survive.,2021,R,93,"['drama', 'crime']",['BR'],,tt14168118,7.1,6877.0,95.706,7.1,949851,Alexandre Moratto
tm1028298,He's All That,MOVIE,"To get revenge on her ex-boyfriend, an influencer attempts to transform an unpopular classmate into prom king.",2021,R,91,"['comedy', 'romance']",['US'],,tt4590256,4.3,24253.0,79.838,6.8,18336,Mark Waters
ts288489,Pretty Guardians Sailor Moon Eternal The Movie,SHOW,"When a dark power enshrouds the Earth after a total solar eclipse, the scattered Sailor Guardians must reunite to bring light back into the world.",2021,PG,81,['action'],['JP'],1.0,tt10635042,,,19.654,9.6,1244324,Chiaki Kon
tm977704,Robin Robin,MOVIE,A bird raised by mice begins to question where she belongs and sets off on a daring journey of self-discovery.,2021,G,30,"['animation', 'action', 'family', 'music', 'comedy']",['GB'],,tt11332850,7.2,1533.0,46.42,7.1,1261207,Mikey Please
tm977704,Robin Robin,MOVIE,A bird raised by mice begins to question where she belongs and sets off on a daring journey of self-discovery.,2021,G,30,"['animation', 'action', 'family', 'music', 'comedy']",['GB'],,tt11332850,7.2,1533.0,46.42,7.1,1261229,Daniel Ojari
tm813078,Prayers for the Stolen,MOVIE,Life in a town at war seen through the eyes of three young girls on the path to adolescence.,2021,R,110,['drama'],"['BR', 'DE', 'QA', 'MX', 'US', 'CH', 'AR']",,tt10366574,7.3,1729.0,16.208,7.8,246997,Tatiana Huezo
tm1150872,Aziz Ansari: Nightclub Comedian,MOVIE,"After another year of lockdowns, Aziz takes the stage to skewer pandemic life, quarantines, vaccine cards, celebrity side-gigs, smartphones and more.",2022,R,29,['comedy'],['US'],,tt17005888,7.0,2235.0,3.061,6.7,22297,Aziz Ansari
ts329854,Jump Like a Witch,SHOW,Female celebrities gather on court to learn from seasoned coaches and train for victory as members of a newly formed amateur basketball team.,2022,PG,92,['reality'],['KR'],1.0,,,,1.62,5.0,2291950,Jin Dal-rae
ts329854,Jump Like a Witch,SHOW,Female celebrities gather on court to learn from seasoned coaches and train for victory as members of a newly formed amateur basketball team.,2022,PG,92,['reality'],['KR'],1.0,,,,1.62,5.0,2291848,Jung Min-gyeong
ts329854,Jump Like a Witch,SHOW,Female celebrities gather on court to learn from seasoned coaches and train for victory as members of a newly formed amateur basketball team.,2022,PG,92,['reality'],['KR'],1.0,,,,1.62,5.0,2291874,Moon Jeon-kwon
ts329854,Jump Like a Witch,SHOW,Female celebrities gather on court to learn from seasoned coaches and train for victory as members of a newly formed amateur basketball team.,2022,PG,92,['reality'],['KR'],1.0,,,,1.62,5.0,2291830,Kim So-jin
ts329854,Jump Like a Witch,SHOW,Female celebrities gather on court to learn from seasoned coaches and train for victory as members of a newly formed amateur basketball team.,2022,PG,92,['reality'],['KR'],1.0,,,,1.62,5.0,2291961,Shin Eun-ju
tm858869,Stowaway,MOVIE,A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.,2021,PG,117,"['thriller', 'action', 'scifi', 'drama']","['DE', 'US']",,tt9203694,5.6,45090.0,23.376,5.875,158614,Joe Penna
ts297483,Hometown Cha-Cha-Cha,SHOW,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.",2021,PG,78,"['comedy', 'romance', 'drama']",['KR'],1.0,tt14518756,8.4,11060.0,40.151,8.2,1066887,Yoo Je-won
tm1165219,Ali Wong: Don Wong,MOVIE,"Comedian, writer and actress Ali Wong returns to Netflix for her third original comedy special, Don Wong. Just in time for Valentine's Day, Ali reveals her wildest fantasies, the challenges of monogamy, and how she really feels about single people. Filmed at The Count Basie Theater in New Jersey.",2022,R,59,['comedy'],['US'],,tt17542000,6.5,2352.0,6.125,6.9,87623,Nahnatchka Khan
tm898614,Sweet Girl,MOVIE,A devastated husband vows to bring justice to the people responsible for his wife's death while protecting the only family he has left: his daughter.,2021,R,110,"['action', 'drama', 'thriller']",['US'],,tt10731768,5.5,31312.0,106.627,6.7,2099198,Brian Andrew Mendoza
ts222864,Falling Into Your Smile,SHOW,"Student Tong Yao makes two vows: to never be in a relationship with someone in the same field and to make up for the Chinese League of Legends. When Tong Yao earns her spot as the first formal female player in China's professional league, she catches the attention of an elite team captain. Facing doubts and inconveniences, she meets each challenge with her own persistence and her teammates' support. After much effort, what will become of her vows? Will she stand on the world stage to make up for six years of regret? Will she avoid a romantic entanglement within the e-sports world?  Adapted from the novel You're Beautiful When You Smile by Qing Mei.",2021,PG,44,"['drama', 'comedy', 'romance']",['CN'],1.0,tt11290960,8.4,2267.0,39.102,9.0,1248604,Qiu Zhongwei
tm888243,Pray Away,MOVIE,"In the 1970s, five men struggling with being gay in their Evangelical church started a bible study to help each other leave the ""homosexual lifestyle."" They quickly received over 25,000 letters from people asking for help and formalized as Exodus International, the largest and most controversial conversion therapy organization in the world. But leaders struggled with a secret: their own “same-sex attractions” never went away. After years as Christian superstars in the religious right, many of these men and women have come out as LGBTQ, disavowing the very movement they helped start. Focusing on the dramatic journeys of former conversion therapy leaders, current members, and a survivor, PRAY AWAY chronicles the “ex gay"" movement’s rise to power, persistent influence, and the profound harm it causes.",2021,PG,101,['documentation'],['US'],,tt11224358,6.5,2888.0,10.176,7.0,2140408,Kristine Stolakis
tm1018427,Moxie,MOVIE,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",2021,PG,111,"['music', 'comedy', 'drama']",['US'],,tt7737700,6.7,24720.0,20.59,7.431,15380,Amy Poehler
tm434625,Wish Dragon,MOVIE,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,2021,PG,99,"['fantasy', 'animation', 'family', 'comedy', 'romance']","['US', 'CN']",,tt5562070,7.2,25743.0,135.036,8.047,1949195,Chris Appelhans
tm1185687,Silverton Siege,MOVIE,"After a failed sabotage mission, a trio of anti-apartheid freedom fighters ends up in a tense bank hostage situation. Based on a true story.",2022,PG,100,"['action', 'crime', 'drama', 'thriller']",['ZA'],,tt18563148,6.2,3434.0,230.111,6.5,1066062,"Mandlakayise Walter Dube, Jr."
tm1038369,Good on Paper,MOVIE,"After years of putting her career ahead of love, stand-up comic Andrea Singer has stumbled upon the perfect guy. On paper, he checks all the boxes but is he everything he appears to be?",2021,R,92,"['comedy', 'romance']",['US'],,tt8231668,5.6,11987.0,14.843,5.7,26133,Kim Gatewood
tm863823,Finding ʻOhana,MOVIE,"Two Brooklyn siblings' summer in a rural Oahu town takes an exciting turn when a journal pointing to long-lost treasure sets them on an adventure, leading them to reconnect with their Hawaiian heritage.",2021,PG,123,"['action', 'comedy', 'family']",['US'],,tt10332588,6.1,10056.0,50.07,6.5,995111,Jude Weng
tm912100,Bruised,MOVIE,"Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her out",2021,R,129,"['drama', 'sport', 'thriller']","['GB', 'US']",,tt8310474,6.1,14293.0,29.914,7.0,2809,Halle Berry
ts312984,Our Blues,SHOW,Romance is sweet and bitter — and life riddled with ups and downs — in multiple stories about people who live and work on bustling Jeju island.,2022,MA,66,['drama'],['KR'],1.0,tt19115260,8.5,1150.0,23.177,8.8,187926,Kim Kyu-tae
ts352579,As the Crow Flies,SHOW,"A young fan maneuvers her way into a seasoned anchor's newsroom but soon confronts the dark side of ambition, envy and the desire to be seen.",2022,MA,46,"['drama', 'comedy']",['TR'],1.0,tt13323566,6.3,3039.0,7.481,7.9,253158,Deniz Yorulmazer
ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,"In the early 2000s, Yoo Young-chul hammered his victims to death and cast fear across Seoul. This docuseries recounts the hunt for a prolific killer.",2021,MA,48,"['documentation', 'crime', 'history']",['KR'],1.0,tt15484900,6.4,2172.0,18.734,6.5,1043502,Rob Sixsmith
tm1096775,Procession,MOVIE,Six men who were sexually abused by Catholic clergy as boys find empowerment by creating short films inspired by their trauma.,2021,R,118,['documentation'],['US'],,tt14300912,7.2,1148.0,6.708,5.8,47871,Robert Greene
tm1066826,Diana: The Musical,MOVIE,A princess is thrust onto the world stage. The tabloid media is captivated by her beauty and vulnerability. The globe's most celebrated monarchy is disrupted. This is the story of the most princess woman of the modern age as she struggles to endure a spotlight brighter than any the world had ever known.,2021,PG,117,"['history', 'music', 'romance', 'drama']",['US'],,tt12885272,4.2,1266.0,5.117,6.1,278687,Christopher Ashley
ts271025,Bling Empire,SHOW,"Follow LA's wildly wealthy Asian and Asian American fun seekers as they go all out with fabulous parties, glamour and drama in this reality series.",2021,MA,37,['reality'],['US'],2.0,tt13660962,5.8,3052.0,7.476,8.2,185147,Paris Dylan
ts287532,High on the Hog: How African American Cuisine Transformed America,SHOW,"Black food is American food. Chef and writer Stephen Satterfield traces the delicious, moving throughlines from Africa to Texas in this docuseries.",2021,PG,53,['documentation'],['US'],1.0,,,,3.237,8.0,68544,Roger Ross Williams
ts271321,Beyond Evil,SHOW,"A serial murder case takes place in the small, peaceful city. The case is the same serial murder case that took place 20 years ago and changed Lee Dong-sik’s life. The two detectives work to catch the killer.",2021,MA,66,"['crime', 'thriller', 'drama']",['KR'],1.0,tt13634872,8.1,3010.0,16.207,8.4,1153271,Sim Na-yeon
ts319412,Forecasting Love and Weather,SHOW,"Inside a national weather service, love proves just as difficult to predict as rain or shine for a diligent forecaster and her free-spirited co-worker.",2022,PG,66,"['drama', 'romance']",['KR'],1.0,tt15140592,7.1,1617.0,13.284,8.7,1202297,Cha Young-hoon
tm999927,A Cop Movie,MOVIE,"This documentary walks the line between fact and fiction, delving into corruption in the Mexican police through the experiences of two officers.",2021,R,107,"['drama', 'crime', 'thriller', 'documentation', 'action']",['MX'],,tt14035242,7.0,1739.0,10.354,7.3,127239,Alonso Ruizpalacios
tm1082314,Untold: Malice at the Palace,MOVIE,"Key figures from an infamous November 19th 2004 incident between players and fans at an NBA game in Michigan discuss the fight, its fallout and its lasting legacy.",2021,R,69,"['crime', 'documentation', 'sport']",['US'],,tt15085802,7.5,7699.0,8.49,7.0,308514,Floyd Russ
ts246073,Tribes of Europa,SHOW,"2074. In the wake of a mysterious global disaster, war rages between the Tribes that have emerged from the wreckage of Europe. Three siblings from the peaceful Origine tribe are separated and forced to forge their own paths in an action-packed fight for the future of this new Europa.",2021,MA,47,"['scifi', 'drama', 'action', 'fantasy']",['DE'],1.0,tt9184982,6.7,12043.0,37.998,7.179,30395,Philip Koch
ts246073,Tribes of Europa,SHOW,"2074. In the wake of a mysterious global disaster, war rages between the Tribes that have emerged from the wreckage of Europe. Three siblings from the peaceful Origine tribe are separated and forced to forge their own paths in an action-packed fight for the future of this new Europa.",2021,MA,47,"['scifi', 'drama', 'action', 'fantasy']",['DE'],1.0,tt9184982,6.7,12043.0,37.998,7.179,140611,Florian Baxmeyer
ts344043,Welcome to Wedding Hell,SHOW,"A relatable romance drama about a couple in their 30s preparing for marriage. While they were expecting a happy ending like something out of a fairy tale, the reality of their preparations proves to be somewhat different. From the meeting between the families to marriage preparations and finding a house, the soon-to-be married couple will deal with very realistic topics.",2022,PG,37,"['drama', 'romance']",['KR'],1.0,tt20192096,6.9,89.0,4.417,9.0,1089897,Seo Joo-wan
ts317078,The Journalist,SHOW,A journalist known as the maverick of news media defiantly chases the truth in this series adaptation of the hit movie of the same name.,2022,PG,51,"['crime', 'drama', 'thriller']",['JP'],1.0,tt15101670,7.0,608.0,6.078,8.1,254741,Michihito Fujii
tm1219831,Dirty Daddy: The Bob Saget Tribute,MOVIE,"Bob Saget’s friends and family honor the late comedian during a night of laughter and music with Jim Carrey, Chris Rock, Jeff Ross, John Stamos and more.",2022,PG,83,['comedy'],['US'],,tt20854216,6.6,422.0,6.328,5.8,29693,Mike Binder
ts315041,Bulgasal: Immortal Souls,SHOW,"Cursed since birth and exempt from death, a revenge-driven immortal sets out on a quest to reclaim his soul and end a 600-year-old vendetta.",2021,MA,71,"['scifi', 'action', 'drama', 'fantasy', 'thriller']",['KR'],1.0,tt14691616,7.3,2063.0,10.958,8.1,1717996,Jang Young Woo
tm1167440,My Best Friend Anne Frank,MOVIE,"Based on the real-life friendship between Anne Frank and Hannah Goslar, from Nazi-occupied Amsterdam to their harrowing reunion in a concentration camp.",2021,PG,103,['drama'],['NL'],,tt10360772,6.2,4035.0,14.03,6.6,117206,Ben Sombogaart
tm1107063,Love and Leashes,MOVIE,"Love never hurt so good for two co-workers who enter a contractual relationship as partners in consensual play, pleasure and pain.",2022,R,118,"['comedy', 'romance']",['KR'],,tt15553956,6.3,4273.0,56.793,6.7,180171,Park Hyun-jin
ts272366,Amend: The Fight for America,SHOW,"When the United States of America was founded, the ideals of freedom and equality did not apply to all people. These are the stories of the brave Americans who fought to right the nation’s wrongs and enshrine the values we hold most dear into the Constitution — with liberty and justice for all.",2021,MA,58,"['war', 'documentation', 'history']",['US'],1.0,tt13972246,7.8,1281.0,14.953,7.0,272856,Reinaldo Marcus Green
ts272366,Amend: The Fight for America,SHOW,"When the United States of America was founded, the ideals of freedom and equality did not apply to all people. These are the stories of the brave Americans who fought to right the nation’s wrongs and enshrine the values we hold most dear into the Constitution — with liberty and justice for all.",2021,MA,58,"['war', 'documentation', 'history']",['US'],1.0,tt13972246,7.8,1281.0,14.953,7.0,56015,Kenny Leon
ts268102,Juvenile Justice,SHOW,A tough judge balances her aversion to minor offenders with firm beliefs on justice and punishment as she tackles complex cases inside a juvenile court.,2022,MA,61,"['drama', 'crime']",['KR'],1.0,tt15553922,8.0,2633.0,63.286,8.2,722189,Hong Jong-chan
ts301915,The King's Affection,SHOW,"When the crown prince is killed, his twin sister assumes the throne while trying to keep her identity and affection for her first love a royal secret.",2021,PG,65,['drama'],['KR'],1.0,,,,34.387,8.3,255818,Song Hyun-wook
ts288195,Invisible City,SHOW,An environmental police officer uncovers a hidden world of mythological entities from Brazilian folklore when he finds a connection between the mysterious appearance of a dead river dolphin on a Rio de Janeiro beach and the death of his beloved wife.,2021,MA,37,"['thriller', 'drama', 'crime', 'fantasy']",['BR'],2.0,tt8878862,7.7,18.0,10.14,7.1,1061265,Júlia Pacheco Jordão
ts288195,Invisible City,SHOW,An environmental police officer uncovers a hidden world of mythological entities from Brazilian folklore when he finds a connection between the mysterious appearance of a dead river dolphin on a Rio de Janeiro beach and the death of his beloved wife.,2021,MA,37,"['thriller', 'drama', 'crime', 'fantasy']",['BR'],2.0,tt8878862,7.7,18.0,10.14,7.1,1804098,Luis Carone
tm1047503,Trees of Peace,MOVIE,"In April of 1994, four women from different backgrounds and beliefs are trapped and hiding during the Rwandan genocide. Their fight for survival against all odds unites the women in an unbreakable sisterhood.",2021,R,97,['drama'],['US'],,tt11316680,6.4,1104.0,118.558,7.3,1668242,Alanna Brown
tm1018418,Two Distant Strangers,MOVIE,A man trying to get home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.,2021,R,32,['drama'],['US'],,tt13472984,,,8.319,7.4,88113,Travon Free
tm1018418,Two Distant Strangers,MOVIE,A man trying to get home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.,2021,R,32,['drama'],['US'],,tt13472984,,,8.319,7.4,255554,Martin Desmond Roe
tm1207099,Jane Fonda & Lily Tomlin: Ladies Night Live,MOVIE,"Jane Fonda and Lily Tomlin host an iconic celebration of women in comedy with stand-up sets from Cristela Alonzo, Margaret Cho, Michelle Buteau and more.",2022,PG,60,"['comedy', 'documentation']",['US'],,tt20723738,5.5,268.0,2.912,5.7,159658,Ryan Polito
ts271593,Spycraft,SHOW,"The spy game is a serious business, and throughout history, the tools and technologies developed for it have mattered as much as the spies themselves.",2021,MA,34,['documentation'],['US'],1.0,tt13789092,6.7,2044.0,7.337,6.9,2381499,Maria Berry
ts271593,Spycraft,SHOW,"The spy game is a serious business, and throughout history, the tools and technologies developed for it have mattered as much as the spies themselves.",2021,MA,34,['documentation'],['US'],1.0,tt13789092,6.7,2044.0,7.337,6.9,2369441,Jan Spindler
ts271593,Spycraft,SHOW,"The spy game is a serious business, and throughout history, the tools and technologies developed for it have mattered as much as the spies themselves.",2021,MA,34,['documentation'],['US'],1.0,tt13789092,6.7,2044.0,7.337,6.9,2369696,Marek Bures
tm1020326,Deadly Illusions,MOVIE,"A bestselling female novelist, suffering from writer's block, hires an innocent young woman to watch over her twin children. As the novelist dangerously indulges in her new best seller, the line between the life she's writing and the one she's living becomes blurred.",2021,R,114,['thriller'],['US'],,,,,18.367,5.019,233719,Anna Elizabeth James
tm1228963,Ranveer vs Wild with Bear Grylls,MOVIE,"Click through this interactive special, helping superstar Ranveer Singh and adventurer Bear Grylls brave the Serbian wilderness to find a rare flower.",2022,PG,70,['documentation'],['IN'],,tt19315924,7.3,2024.0,9.73,6.0,1733764,Khuzema Haveliwala
tm983668,Misha and the Wolves,MOVIE,"A woman’s Holocaust memoir takes the world by storm, but a fallout with her publisher-turned-detective reveals her story as an audacious deception created to hide a darker truth.",2021,PG,90,"['documentation', 'drama']","['BE', 'GB', 'DE']",,tt13648220,6.7,2474.0,12.641,7.2,291753,Sam Hobkinson
tm921206,The Kissing Booth 3,MOVIE,"It’s the summer before Elle heads to college, and she has a secret decision to make. Elle has been accepted into Harvard, where boyfriend Noah is matriculating, and also Berkeley, where her BFF Lee is headed and has to decide if she should stay or not.",2021,PG,112,"['romance', 'comedy']","['ZA', 'GB', 'US']",,tt12783454,4.7,16307.0,93.277,7.1,35650,Vince Marcello
tm319224,The Loud House Movie,MOVIE,The Loud family travel to Scotland and discover they are descendants of Scottish royalty as they move into their giant ancestral castle.,2021,G,83,"['comedy', 'action', 'family', 'animation', 'fantasy', 'drama', 'music', 'thriller']",['US'],,tt6714432,6.1,2027.0,88.011,7.6,967765,Dave Needham
ts301914,Inspector Koo,SHOW,"A reclusive ex-cop reenters the game as an insurance investigator, searching for clues in crime scenes perfectly staged by a serial killer in her midst.",2021,PG,69,"['comedy', 'drama', 'thriller', 'crime', 'action']",['KR'],1.0,tt14731794,6.9,619.0,18.817,7.3,973379,Lee Jung-heum
tm1087160,Fever Dream,MOVIE,"It will tell the haunting story of broken souls, toxins, looming environmental and spiritual catastrophes, and the ties that bind a parent to a child.",2021,R,93,"['drama', 'horror', 'thriller']","['CL', 'PE']",,tt9471660,5.4,1906.0,30.42,5.9,32409,Claudia Llosa
tm855075,Rurouni Kenshin: The Beginning,MOVIE,"Before he was a protector, Kenshin was a fearsome assassin known as Battosai. But when he meets gentle Tomoe Yukishiro, a beautiful young woman who carries a huge burden in her heart, his life will change forever.",2021,R,138,"['action', 'drama']",['JP'],,tt11991748,7.4,8273.0,124.417,7.8,47088,Keishi Ōtomo
tm983270,Outside the Wire,MOVIE,"In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device.",2021,R,116,"['action', 'scifi', 'thriller', 'fantasy']",['US'],,tt10451914,5.4,42078.0,87.801,6.4,12484,Mikael Håfström
ts317422,Saturday Morning All Star Hits!,SHOW,Follows Skip and Treybor as they celebrate all that is 80s and 90s television.,2021,PG,23,"['animation', 'comedy']",['US'],1.0,tt15977708,7.5,948.0,2.598,6.3,603702,Dave McCary
tm984155,The Devil Below,MOVIE,"A group of four amateur adventurers who specialize in exploring remote and forsaken places pay a visit to Shookum Hills, a town in the remote Appalachian Mountains which was abandoned decades ago due to a mysterious coal mine fire.",2021,R,89,"['horror', 'thriller']",['US'],,tt7646322,4.2,4366.0,7.841,5.1,31968,Bradley Parker
tm984204,The Seventh Day,MOVIE,"A renowned exorcist teams up with a rookie priest for his first day of training. As they plunge deeper into hell on earth, the lines between good and evil blur, and their own demons emerge.",2021,R,87,['horror'],['US'],,tt11263022,4.5,4403.0,60.598,5.5,1826711,Justin P. Lange
ts304468,Thirty-Nine,SHOW,"Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.",2022,MA,73,"['drama', 'romance']",['KR'],1.0,tt15309342,7.9,150.0,6.647,9.4,2032827,Kim Sang-ho
tm858000,Rurouni Kenshin: The Final,MOVIE,"In 1879, Kenshin and his allies face their strongest enemy yet: his former brother-in-law Enishi Yukishiro and his minions, who've vowed their revenge.",2021,PG,139,"['drama', 'action']",['JP'],,tt11809034,7.2,8614.0,64.962,7.9,47088,Keishi Ōtomo
ts287703,Mine,SHOW,"Encaged in a gold-clad life of secrets and lies, two women in a conglomerate family seek to topple all that stands in their way of finding true joy.",2021,PG,70,"['thriller', 'drama']",['KR'],1.0,tt14023192,7.7,1169.0,11.801,7.5,644799,Lee Na-jeong
ts287703,Mine,SHOW,"Encaged in a gold-clad life of secrets and lies, two women in a conglomerate family seek to topple all that stands in their way of finding true joy.",2021,PG,70,"['thriller', 'drama']",['KR'],1.0,tt14023192,7.7,1169.0,11.801,7.5,1966102,오승열
ts317612,Love is Blind: Japan,SHOW,"In this reality dating series, marriage-minded singles in Japan meet, date and get engaged before ever setting eyes on each other.",2022,PG,57,"['reality', 'romance']",['JP'],2.0,tt15943826,7.1,535.0,2.581,7.5,2246802,Akira Ooshima
tm860261,To All the Boys: Always and Forever,MOVIE,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,2021,PG,115,"['romance', 'comedy', 'drama']",['US'],,tt10676012,6.3,25191.0,53.199,7.7,431005,Michael Fimognari
ts258415,Elves,SHOW,A Christmas vacation turns into a nightmare for a teenager and her family when they discover an ancient menace that stalks their island getaway.,2021,PG,24,"['thriller', 'family', 'drama', 'fantasy', 'horror', 'scifi']",['DK'],1.0,tt13231962,5.5,4165.0,45.71,7.0,124506,Roni Ezra
tm1052498,Aileen Wuornos: American Boogeywoman,MOVIE,"Based on Aileen Wuornos's early life, America's most notorious female serial killer, back in 1976 a young Aileen arrives in Florida searching for a new life that will help her escape her tragic past, marries a wealthy Yacht Club president and has the chance to start again as part of Florida's high society. But tormented by inner angels she surrenders to her murderous impulses and wreaks havoc in the peaceful community of Deland, Florida.",2021,R,85,"['thriller', 'drama', 'horror']",['US'],,tt14265992,3.7,1538.0,6.83,5.4,12627,Daniel Farrands
ts301196,Top Secret UFO Projects: Declassified,SHOW,"Though claims of extraterrestrial encounters have long been dismissed, many believe the existence of UFOs is not just likely, but a certainty.",2021,PG,44,['documentation'],['GB'],1.0,tt14992232,5.5,1426.0,22.071,7.3,2086146,Vojtech Filcev
ts301196,Top Secret UFO Projects: Declassified,SHOW,"Though claims of extraterrestrial encounters have long been dismissed, many believe the existence of UFOs is not just likely, but a certainty.",2021,PG,44,['documentation'],['GB'],1.0,tt14992232,5.5,1426.0,22.071,7.3,2086159,Petr Vachler
ts250998,Dirty Lines,SHOW,"The story of Dirty Lines starts in 1987's Amsterdam, at a time when Dutch society was changing rapidly. Psychology student Marly Salomon takes on a side job working for a brand new firm: Teledutch - a company started by two brothers, Frank and Ramon Stigter, who established Europe’s first erotic telephone lines. Frank and Ramon become rich overnight and Marly finds herself immersed in this wild and rapid transformation. The final years of the Cold War sparked a sense of hope and inspired a new generation to celebrate life to its fullest. Amsterdam became the center of that cultural revolution with a radically new form of music: house and a new love drug: XTC. The erotic phone lines offer the opportunity to experience anonymous sex in a new way, changing the morality of its consumers, but also very much the people creating it.",2022,MA,46,"['drama', 'history']",['NL'],1.0,tt14859224,7.4,1840.0,5.758,8.3,237388,Anna van der Heide
ts250998,Dirty Lines,SHOW,"The story of Dirty Lines starts in 1987's Amsterdam, at a time when Dutch society was changing rapidly. Psychology student Marly Salomon takes on a side job working for a brand new firm: Teledutch - a company started by two brothers, Frank and Ramon Stigter, who established Europe’s first erotic telephone lines. Frank and Ramon become rich overnight and Marly finds herself immersed in this wild and rapid transformation. The final years of the Cold War sparked a sense of hope and inspired a new generation to celebrate life to its fullest. Amsterdam became the center of that cultural revolution with a radically new form of music: house and a new love drug: XTC. The erotic phone lines offer the opportunity to experience anonymous sex in a new way, changing the morality of its consumers, but also very much the people creating it.",2022,MA,46,"['drama', 'history']",['NL'],1.0,tt14859224,7.4,1840.0,5.758,8.3,178852,Tomas Kaan
tm362072,Monster,MOVIE,"The story of Steve Harmon, a 17-year-old honor student whose world comes crashing down around him when he is charged with felony murder.",2021,R,98,"['drama', 'crime']","['CA', 'US']",,tt2850272,6.5,5770.0,14.441,6.5,185619,Anthony Mandler
tm1120509,Never Back Down: Revolt,MOVIE,A woman who is kidnapped and forced to compete in elite underground fights and has to battle her way out to freedom.,2021,R,89,"['action', 'crime', 'drama', 'sport']",['US'],,tt13470094,4.0,535.0,81.744,6.6,352743,Kellie Madison
ts320075,Aranyak,SHOW,"After a foreign teenage tourist goes missing in a misty village, Kasturi, a frazzled local cop, is forced to team up with her city-bred successor, Angad, on a high-profile case that unearths skeletons and resurrects a long-forgotten legend of a savage serial killer in the woods.",2021,MA,43,"['thriller', 'drama', 'crime']",['IN'],1.0,tt14167344,7.9,7629.0,4.389,7.7,2132316,Vinay Waikul
ts280892,"Devotion, a Story of Love and Desire",SHOW,"Fidelity tells a story of marital fidelity, in particular the one of Carlo and Margherita, a young couple who needs to face the deflagrant consequences of an alleged betrayal. Their relationship becomes a symbol of fidelity, not only as a couple, but also in the personal choices made every day.",2022,MA,40,"['drama', 'romance']",['IT'],1.0,tt13956560,6.4,1500.0,13.644,6.8,68457,Stefano Cipani
ts280892,"Devotion, a Story of Love and Desire",SHOW,"Fidelity tells a story of marital fidelity, in particular the one of Carlo and Margherita, a young couple who needs to face the deflagrant consequences of an alleged betrayal. Their relationship becomes a symbol of fidelity, not only as a couple, but also in the personal choices made every day.",2022,MA,40,"['drama', 'romance']",['IT'],1.0,tt13956560,6.4,1500.0,13.644,6.8,345564,Andrea Molaioli
tm1091155,Untold: Breaking Point,MOVIE,"Under pressure to continue a winning tradition in American tennis, Mardy Fish faced mental health challenges that changed his life on and off the court.",2021,R,79,"['documentation', 'sport']",['US'],,tt15101938,7.6,2490.0,5.385,8.0,66549,Chapman Way
tm1091155,Untold: Breaking Point,MOVIE,"Under pressure to continue a winning tradition in American tennis, Mardy Fish faced mental health challenges that changed his life on and off the court.",2021,R,79,"['documentation', 'sport']",['US'],,tt15101938,7.6,2490.0,5.385,8.0,66550,Maclain Way
ts254928,D.P.,SHOW,A young private’s assignment to capture army deserters reveals the painful reality endured by each enlistee during his compulsory call of duty.,2021,MA,55,"['drama', 'action', 'comedy']",['KR'],2.0,,,,18.767,8.2,250797,Han Jun-hee
